i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1450;
i = 4; circleRadius = 7; xCoordinate = 54;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 375;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 739;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1462;
i = 4; circleRadius = 7; xCoordinate = 55;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 371;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 734;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1474;
i = 4; circleRadius = 7; xCoordinate = 55;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 368;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 729;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1486;
i = 4; circleRadius = 7; xCoordinate = 55;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 364;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 724;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1498;
i = 4; circleRadius = 7; xCoordinate = 55;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 359;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 719;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1511;
i = 4; circleRadius = 7; xCoordinate = 56;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 353;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 714;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1525;
i = 4; circleRadius = 7; xCoordinate = 58;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 346;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 709;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1539;
i = 4; circleRadius = 7; xCoordinate = 61;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 339;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 704;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1554;
i = 4; circleRadius = 7; xCoordinate = 64;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 333;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 699;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1570;
i = 4; circleRadius = 7; xCoordinate = 68;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 328;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 694;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1585;
i = 4; circleRadius = 7; xCoordinate = 72;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 323;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 689;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1596;
i = 4; circleRadius = 7; xCoordinate = 77;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 317;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 684;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1590;
i = 4; circleRadius = 7; xCoordinate = 81;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 311;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 679;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1583;
i = 4; circleRadius = 7; xCoordinate = 86;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 304;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 674;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1576;
i = 4; circleRadius = 7; xCoordinate = 91;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 297;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 669;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1568;
i = 4; circleRadius = 7; xCoordinate = 97;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 291;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 666;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1561;
i = 4; circleRadius = 7; xCoordinate = 103;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 284;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 662;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1555;
i = 4; circleRadius = 7; xCoordinate = 110;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 276;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 657;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1549;
i = 4; circleRadius = 7; xCoordinate = 117;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 268;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 652;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1542;
i = 4; circleRadius = 7; xCoordinate = 124;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 260;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 647;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1536;
i = 4; circleRadius = 7; xCoordinate = 130;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 251;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 644;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1531;
i = 4; circleRadius = 7; xCoordinate = 136;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 243;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 640;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1526;
i = 4; circleRadius = 7; xCoordinate = 141;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 235;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 635;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1520;
i = 4; circleRadius = 7; xCoordinate = 146;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 227;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 632;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1514;
i = 4; circleRadius = 7; xCoordinate = 151;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 219;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 628;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1507;
i = 4; circleRadius = 7; xCoordinate = 156;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 210;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 623;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1499;
i = 4; circleRadius = 7; xCoordinate = 162;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 200;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 620;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1490;
i = 4; circleRadius = 7; xCoordinate = 168;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 191;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 616;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1480;
i = 4; circleRadius = 7; xCoordinate = 174;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 181;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 611;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1469;
i = 4; circleRadius = 7; xCoordinate = 181;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 171;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 608;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1457;
i = 4; circleRadius = 7; xCoordinate = 187;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 162;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 604;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1446;
i = 4; circleRadius = 7; xCoordinate = 192;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 153;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 599;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1434;
i = 4; circleRadius = 7; xCoordinate = 197;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 144;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 596;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1421;
i = 4; circleRadius = 7; xCoordinate = 203;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 136;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 592;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1407;
i = 4; circleRadius = 7; xCoordinate = 209;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 127;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 587;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1392;
i = 4; circleRadius = 7; xCoordinate = 215;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
i = 7; circleRadius = 0; xCoordinate = 898;
i = 8; circleRadius = 0; xCoordinate = 1144;
i = 9; circleRadius = 6; xCoordinate = 118;
i = 10; circleRadius = 0; xCoordinate = 1154;
i = 11; circleRadius = 0; xCoordinate = 1388;
i = 12; circleRadius = 1; xCoordinate = 244;
i = 13; circleRadius = 0; xCoordinate = 1314;
i = 14; circleRadius = 0; xCoordinate = 1264;

i = 0; circleRadius = 200; xCoordinate = 584;
i = 1; circleRadius = 0; xCoordinate = 1173;
i = 2; circleRadius = 0; xCoordinate = 1421;
i = 3; circleRadius = 2; xCoordinate = 1377;
i = 4; circleRadius = 7; xCoordinate = 220;
i = 5; circleRadius = 0; xCoordinate = 1002;
i = 6; circleRadius = 0; xCoordinate = 741;
